date,TSE_stat,UOM,UOM_ID,COORDINATE,VALUE,TERMINATED
1972-06-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,991.6,TRUE
1972-06-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,612.78,TRUE
1972-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.84,TRUE
1972-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.42,TRUE
1972-07-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1129.86,NA
1972-07-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1345.34,TRUE
1972-07-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1033.65,TRUE
1972-07-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1070.17,TRUE
1972-07-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,928.24,TRUE
1972-07-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1269.18,TRUE
1972-07-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1066.49,TRUE
1972-07-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,615.25,TRUE
1972-07-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.8,TRUE
1972-07-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.82,TRUE
1972-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1189.29,NA
1972-08-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1433.04,TRUE
1972-08-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1119.69,TRUE
1972-08-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1113.05,TRUE
1972-08-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,978.39,TRUE
1972-08-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1355.01,TRUE
1972-08-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1106.31,TRUE
1972-08-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,583.58,TRUE
1972-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.65,TRUE
1972-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.11,TRUE
1972-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1167.44,NA
1972-09-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1481.76,TRUE
1972-09-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1114.13,TRUE
1972-09-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1055.01,TRUE
1972-09-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,895.36,TRUE
1972-09-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1301.96,TRUE
1972-09-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1077.94,TRUE
1972-09-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,546.4,TRUE
1972-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.7,TRUE
1972-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.59,TRUE
1972-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1136.74,NA
1972-10-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1466.96,TRUE
1972-10-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1038.83,TRUE
1972-10-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1049.33,TRUE
1972-10-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,865.71,TRUE
1972-10-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1270.95,TRUE
1972-10-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1060.92,TRUE
1972-10-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,503.68,TRUE
1972-10-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.79,TRUE
1972-10-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,16.88,TRUE
1972-11-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1186.74,NA
1972-11-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1538.86,TRUE
1972-11-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1045.3,TRUE
1972-11-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1089.66,TRUE
1972-11-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,914.64,TRUE
1972-11-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1396.2,TRUE
1972-11-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1133.24,TRUE
1972-11-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,507.69,TRUE
1972-11-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.68,TRUE
1972-11-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.52,TRUE
1972-12-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1226.58,NA
1972-12-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1642.85,TRUE
1972-12-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1070.54,TRUE
1972-12-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1088.72,TRUE
1972-12-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,982.63,TRUE
1972-12-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1446.71,TRUE
1972-12-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1145.51,TRUE
1972-12-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,525.92,TRUE
1972-12-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.61,TRUE
1972-12-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.79,TRUE
1973-01-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1246.82,NA
1973-01-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1636.98,TRUE
1973-01-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1182.28,TRUE
1973-01-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1100.76,TRUE
1973-01-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1068.03,TRUE
1973-01-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1427.51,TRUE
1973-01-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1122.48,TRUE
1973-01-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,597.76,TRUE
1973-01-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.56,TRUE
1973-01-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.26,TRUE
1973-02-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1250.03,NA
1973-02-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1517.32,TRUE
1973-02-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1228.6,TRUE
1973-02-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1078.82,TRUE
1973-02-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1124.18,TRUE
1973-02-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1453.2,TRUE
1973-02-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1121.86,TRUE
1973-02-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,669.33,TRUE
1973-02-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.56,TRUE
1973-02-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,16.95,TRUE
1973-03-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1239.14,NA
1973-03-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1477.3,TRUE
1973-03-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1229.72,TRUE
1973-03-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1060.48,TRUE
1973-03-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1176.38,TRUE
1973-03-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1458.98,TRUE
1973-03-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1107.34,TRUE
1973-03-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,665.78,TRUE
1973-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.6,TRUE
1973-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,16.95,TRUE
1973-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1198.19,NA
1973-04-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1377.23,TRUE
1973-04-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1179.59,TRUE
1973-04-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1039.4,TRUE
1973-04-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1126.56,TRUE
1973-04-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1382.66,TRUE
1973-04-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1083.53,TRUE
1973-04-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,750.75,TRUE
1973-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.72,TRUE
1973-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,16.24,TRUE
1973-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1153.39,NA
1973-05-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1330.04,TRUE
1973-05-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1162.91,TRUE
1973-05-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1018.03,TRUE
1973-05-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1066.46,TRUE
1973-05-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1296.62,TRUE
1973-05-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1033.7,TRUE
1973-05-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,760,TRUE
1973-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.84,TRUE
1973-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,14.81,TRUE
1973-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1149,NA
1973-06-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1330.1,TRUE
1973-06-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1174.76,TRUE
1973-06-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1007.34,TRUE
1973-06-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1116.71,TRUE
1973-06-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1228.87,TRUE
1973-06-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1008.95,TRUE
1973-06-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,854.26,TRUE
1973-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.88,TRUE
1973-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,14.84,TRUE
1973-07-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1226.4,NA
1973-07-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1486.59,TRUE
1973-07-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1325.82,TRUE
1973-07-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,988.65,TRUE
1973-07-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1214.84,TRUE
1973-07-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1223.1,TRUE
1973-07-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1067.92,TRUE
1973-07-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,856.27,TRUE
1973-07-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.75,TRUE
1973-07-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.71,TRUE
1973-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1196,NA
1973-08-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1476.64,TRUE
1973-08-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1273.93,TRUE
1973-08-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,962.49,TRUE
1973-08-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1214.61,TRUE
1973-08-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1150.22,TRUE
1973-08-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1080.31,TRUE
1973-08-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,761.01,TRUE
1973-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.85,TRUE
1973-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,14.21,TRUE
1973-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1250.38,NA
1973-09-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1500.67,TRUE
1973-09-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1379.34,TRUE
1973-09-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,982.3,TRUE
1973-09-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1432.64,TRUE
1973-09-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1218.51,TRUE
1973-09-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1111.16,TRUE
1973-09-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,763.53,TRUE
1973-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.82,TRUE
1973-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,14.65,TRUE
1973-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1319.26,NA
1973-10-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1556.46,TRUE
1973-10-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1487.21,TRUE
1973-10-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,999.84,TRUE
1973-10-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1475.15,TRUE
1973-10-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1279.85,TRUE
1973-10-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1166.69,TRUE
1973-10-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,818.78,TRUE
1973-10-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.7,TRUE
1973-10-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,15.56,TRUE
1973-11-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1182.57,NA
1973-11-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1468.63,TRUE
1973-11-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1275.52,TRUE
1973-11-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,961.83,TRUE
1973-11-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1239.2,TRUE
1973-11-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1102.49,TRUE
1973-11-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1058.92,TRUE
1973-11-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,951.3,TRUE
1973-11-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.02,TRUE
1973-11-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,12.9,TRUE
1973-12-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1187.78,NA
1973-12-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1392.83,TRUE
1973-12-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1346.27,TRUE
1973-12-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,962.17,TRUE
1973-12-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1265.39,TRUE
1973-12-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1054.51,TRUE
1973-12-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1065.06,TRUE
1973-12-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,1079.5,TRUE
1973-12-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.17,TRUE
1973-12-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,12.95,TRUE
1974-01-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1196.44,NA
1974-01-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1492.54,TRUE
1974-01-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1364.6,TRUE
1974-01-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,985.62,TRUE
1974-01-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1162.59,TRUE
1974-01-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1018.32,TRUE
1974-01-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1045.05,TRUE
1974-01-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,1520.81,TRUE
1974-01-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.18,TRUE
1974-01-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,13.22,TRUE
1974-02-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1241.78,NA
1974-02-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1461.61,TRUE
1974-02-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1394.31,TRUE
1974-02-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1043.45,TRUE
1974-02-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1260.52,TRUE
1974-02-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1049.03,TRUE
1974-02-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1125.06,TRUE
1974-02-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,1507.87,TRUE
1974-02-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.12,TRUE
1974-02-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,11.97,TRUE
1974-03-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1214.88,NA
1974-03-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1432.86,TRUE
1974-03-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1313.91,TRUE
1974-03-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,1038.36,TRUE
1974-03-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1293.28,TRUE
1974-03-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,1077.34,TRUE
1974-03-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,1088.29,TRUE
1974-03-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,1525.95,TRUE
1974-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.26,TRUE
1974-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,11.5,TRUE
1974-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1099.92,NA
1974-04-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1260.16,TRUE
1974-04-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1186.29,TRUE
1974-04-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,977.9,TRUE
1974-04-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1161.19,TRUE
1974-04-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,978.47,TRUE
1974-04-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,990.13,TRUE
1974-04-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,1246.96,TRUE
1974-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.65,TRUE
1974-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,10.45,TRUE
1974-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1031.74,NA
1974-05-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1049.03,TRUE
1974-05-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1051.23,TRUE
1974-05-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,954.08,TRUE
1974-05-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1144.01,TRUE
1974-05-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,956.86,TRUE
1974-05-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,956.41,TRUE
1974-05-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,1117.79,TRUE
1974-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.92,TRUE
1974-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,9.09,TRUE
1974-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,1009.23,NA
1974-06-01,"TSE, oil and gas, closing ","Index, 2000=1000",176,1.4,1003.91,TRUE
1974-06-01,"TSE, metals and minerals, closing ","Index, 2000=1000",176,1.5,1034,TRUE
1974-06-01,"TSE, utilities, closing ","Index, 2000=1000",176,1.6,946.45,TRUE
1974-06-01,"TSE, paper and forest products, closing ","Index, 2000=1000",176,1.7,1113.15,TRUE
1974-06-01,"TSE, merchandising, closing ","Index, 2000=1000",176,1.8,971.07,TRUE
1974-06-01,"TSE, financial services, closing ","Index, 2000=1000",176,1.9,910.5,TRUE
1974-06-01,"TSE, gold and silver, closing ","Index, 2000=1000",176,1.1,1126.04,TRUE
1974-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,4.15,TRUE
